,ID,link,lat,lon,owner,title
396,53515853900,https://live.staticflickr.com/65535/53515853900_b6b6439ed0_c.jpg,50.074113,8.677500,145451252@N03,"yellow loosestrife (Lysimachia vulgaris | Gemeiner Gilbweiderich) 1, Frankfurt city forest"
397,53514305052,https://live.staticflickr.com/65535/53514305052_9f35b0cc74_c.jpg,50.116945,8.703489,142711940@N08,KS013293-Webervogel - Red Fody
398,53515514260,https://live.staticflickr.com/65535/53515514260_e5492cf843_c.jpg,50.116945,8.703489,142711940@N08,KS013272-Kobaltnaschvogel-Honeycreeper
399,53514493131,https://live.staticflickr.com/65535/53514493131_da9f20101f_c.jpg,50.112707,8.682718,119084734@N04,Frankfurt_1134
400,53514873410,https://live.staticflickr.com/65535/53514873410_61e2399717_c.jpg,50.123336,8.680475,16854222@N05,Graceful Remnants
401,53513434657,https://live.staticflickr.com/65535/53513434657_9e6921a344_c.jpg,50.112831,8.672086,195416326@N08,P1000202
402,53513281506,https://live.staticflickr.com/65535/53513281506_c7a5d0abd6_c.jpg,50.066655,8.707033,145451252@N03,"reflections on Kesselbruchweiher, Frankfurt city forest"
403,53512395797,https://live.staticflickr.com/65535/53512395797_7a406770e7_c.jpg,50.155447,8.712247,145451252@N03,"two ants on buds, Heiligenstock, Frankfurt"
404,53513456468,https://live.staticflickr.com/65535/53513456468_7b3f1ba550_c.jpg,50.155447,8.712247,145451252@N03,"ant on plant, Heiligenstock, Frankfurt"
405,53513006006,https://live.staticflickr.com/65535/53513006006_5167fa486c_c.jpg,50.067550,8.707569,145451252@N03,"thistle detail, Frankfurt city forest"
406,53513276955,https://live.staticflickr.com/65535/53513276955_26b2cce88c_c.jpg,50.105545,8.677010,63119985@N04,city lights
407,53512613895,https://live.staticflickr.com/65535/53512613895_e80329b35f_c.jpg,50.106597,8.663288,66296731@N07,"2023-04-20, DB, Frankfurt a.M. Hbf"
408,53512344728,https://live.staticflickr.com/65535/53512344728_b966b75714_c.jpg,50.105090,8.659704,66296731@N07,"2023-04-20, DB, Frankfurt a.M. Hbf"
409,53511408858,https://live.staticflickr.com/65535/53511408858_054d45cfbd_c.jpg,50.155447,8.712247,145451252@N03,"painting with blackberry blossom, Heiligenstock, Frankfurt"
410,53510348137,https://live.staticflickr.com/65535/53510348137_b4b8654500_c.jpg,50.154925,8.711019,145451252@N03,"vetches at Heiligenstock, Frankfurt"
411,53511560084,https://live.staticflickr.com/65535/53511560084_bfd6065c63_c.jpg,50.154841,8.710327,145451252@N03,"painting with yellow flowers 2, Heiligenstock, Frankfurt"
412,53511559574,https://live.staticflickr.com/65535/53511559574_e4e5c15aa4_c.jpg,50.154841,8.710327,145451252@N03,"painting with yellow flowers 1, Heiligenstock, Frankfurt"
413,53511142528,https://live.staticflickr.com/65535/53511142528_e26d3fcc5e_c.jpg,50.104629,8.658535,66296731@N07,"2023-04-20, DB, Frankfurt a.M. Hbf"
414,53510917591,https://live.staticflickr.com/65535/53510917591_d8ebc2e4d0_c.jpg,50.078067,8.669178,161088349@N02,218 003
415,53511310670,https://live.staticflickr.com/65535/53511310670_7c0ed93d11_c.jpg,50.123336,8.680475,16854222@N05,Spring Hustle
416,53509027997,https://live.staticflickr.com/65535/53509027997_e17a4df948_c.jpg,50.091415,8.690807,61853679@N08,FFM
417,53509568698,https://live.staticflickr.com/65535/53509568698_89e1294310_c.jpg,50.065211,8.708052,145451252@N03,"water lilies and broken trees, Kesselbruchweiher, Frankfurt city forest"
418,53509719724,https://live.staticflickr.com/65535/53509719724_6d3024b9fa_c.jpg,50.065774,8.708888,145451252@N03,"pond full of water lilies 3, Kesselbruchweiher, Frankfurt city forest"
419,53508507782,https://live.staticflickr.com/65535/53508507782_8d9b3914db_c.jpg,50.065774,8.708888,145451252@N03,"pond full of water lilies 2, Kesselbruchweiher, Frankfurt city forest"
420,53509567218,https://live.staticflickr.com/65535/53509567218_25d26b4891_c.jpg,50.066091,8.708636,145451252@N03,"pond full of water lilies 1, Kesselbruchweiher, Frankfurt city forest"
421,53508240402,https://live.staticflickr.com/65535/53508240402_c3c4516fe6_c.jpg,50.112411,8.685604,133903476@N07,"Landwirtschaft macht alle satt, auch die Gegner, die sie hat!"
422,53508549321,https://live.staticflickr.com/65535/53508549321_72881bd2f3_c.jpg,50.066469,8.707786,145451252@N03,"duck family 1, Kesselbruchweiher, Frankfurt city forest"
423,53508713328,https://live.staticflickr.com/65535/53508713328_3365aa327f_c.jpg,50.066666,8.706930,145451252@N03,"tree reflection 2, Kesselbruchweiher, Frankfurt city forest"
424,53508573609,https://live.staticflickr.com/65535/53508573609_722aaeef17_c.jpg,50.083871,8.670305,157299819@N02,DB 110 351 Bf Frankfurt-Louisa 23.04.1988
425,53507055212,https://live.staticflickr.com/65535/53507055212_83183b3906_c.jpg,50.123336,8.680475,16854222@N05,A Sunday Bloomer
426,53508003928,https://live.staticflickr.com/65535/53508003928_4c658dbaa4_c.jpg,50.111235,8.682750,133903476@N07,People everywhere
427,53507193426,https://live.staticflickr.com/65535/53507193426_6e60373c7b_c.jpg,50.116945,8.703489,142711940@N08,KS013476-Bearded Barbet
428,53507459054,https://live.staticflickr.com/65535/53507459054_ddda462435_c.jpg,50.116945,8.703489,142711940@N08,KS013560--Croak!  (Bearded Barbet)
429,53506184282,https://live.staticflickr.com/65535/53506184282_06e9ebc089_c.jpg,50.116945,8.703489,142711940@N08,KS013518-Rot-Ohr-Bülbül
430,53506389510,https://live.staticflickr.com/65535/53506389510_d33b7f159f_c.jpg,50.123157,8.680475,16854222@N05,Neighbours Cat
431,53506073964,https://live.staticflickr.com/65535/53506073964_7d4370f126_c.jpg,50.114758,8.685325,29949107@N08,Utopische Welten (Utopian worlds)
432,53505117926,https://live.staticflickr.com/65535/53505117926_7a5a091147_c.jpg,50.116945,8.703489,142711940@N08,KS012857-Stirnlappen-Basilisk-HDR
433,53505212683,https://live.staticflickr.com/65535/53505212683_33785f2f67_c.jpg,50.106735,8.663063,51689289@N07,DB 4607 on ICE14 at Frankfurt am Main Hbf
434,53504176967,https://live.staticflickr.com/65535/53504176967_8c4dc3b3f8_c.jpg,50.106735,8.663063,51689289@N07,SNCF 4706 - linie TGV 82 - Frankfurt am Main Hbf
435,53505470185,https://live.staticflickr.com/65535/53505470185_95aa667ef6_c.jpg,50.116945,8.703489,142711940@N08,KS012776-Stachelleguane-HDR
436,53503809562,https://live.staticflickr.com/65535/53503809562_09ef802180_c.jpg,50.111868,8.655488,22278785@N07,PK5_2775
437,53503758572,https://live.staticflickr.com/65535/53503758572_dfe1e71f43_c.jpg,50.117264,8.630954,24268798@N00,Threat
438,53503757392,https://live.staticflickr.com/65535/53503757392_74b594a70c_c.jpg,50.117264,8.630954,24268798@N00,Dancer Prep
439,53504951139,https://live.staticflickr.com/65535/53504951139_97b694a5a4_c.jpg,50.117264,8.630954,24268798@N00,Shooting eye
440,53504967835,https://live.staticflickr.com/65535/53504967835_4d1f3bba68_c.jpg,50.114551,8.679692,52682187@N03,„Wo bist du?“
441,53503552339,https://live.staticflickr.com/65535/53503552339_c008836f61_c.jpg,50.116945,8.703489,142711940@N08,KS012736-Giant Leaf Frog
442,53503204781,https://live.staticflickr.com/65535/53503204781_4d0a466bc7_c.jpg,50.116945,8.703489,142711940@N08,KS012665-Glaswelse - glass catfish
443,53503151188,https://live.staticflickr.com/65535/53503151188_9665b2120d_c.jpg,50.068189,8.633281,84930596@N02,Kurzes Trainspotting vor der Schicht
444,53503306849,https://live.staticflickr.com/65535/53503306849_2731d19903_c.jpg,50.068189,8.633281,84930596@N02,Kurzes Trainspotting vor der Schicht
445,53501697832,https://live.staticflickr.com/65535/53501697832_50bd8a71c1_c.jpg,50.123311,8.680375,16854222@N05,A Nice Surprise
446,53502197696,https://live.staticflickr.com/65535/53502197696_3077a0b76c_c.jpg,50.101182,8.664586,40171272@N06,Westhafen Tower
447,53502602335,https://live.staticflickr.com/65535/53502602335_f2ff9c8a38_c.jpg,50.123311,8.680375,16854222@N05,"It Won't Be Long, Yeah"
448,53501231048,https://live.staticflickr.com/65535/53501231048_2363ccb8b1_c.jpg,50.155158,8.728236,145451252@N03,"lots of tree semen, Lohrberg, Frankfurt"
449,53501077271,https://live.staticflickr.com/65535/53501077271_e59aa19a13_c.jpg,50.155594,8.728316,145451252@N03,"old tree in evening sunlight, Lohrberg, Frankfurt"
450,53501076711,https://live.staticflickr.com/65535/53501076711_8b380f755a_c.jpg,50.090475,8.727788,145451252@N03,"going home, Frankfurt city forest"
451,53500191017,https://live.staticflickr.com/65535/53500191017_75ddc37d0d_c.jpg,50.151205,8.730625,145451252@N03,"tunnel of trees, Lohrberg, Frankfurt"
452,53501498100,https://live.staticflickr.com/65535/53501498100_e04818c58b_c.jpg,50.124916,8.697486,145451252@N03,"backyard view, Frankfurt"
453,53501014999,https://live.staticflickr.com/65535/53501014999_7974e2046f_c.jpg,50.079777,8.732747,145451252@N03,"ex tree, Frankfurt city forest"
454,53499827462,https://live.staticflickr.com/65535/53499827462_5d044035df_c.jpg,50.079544,8.732122,145451252@N03,"young conifer, Frankfurt city forest"
455,53499827207,https://live.staticflickr.com/65535/53499827207_dfcdde3372_c.jpg,50.079955,8.732294,145451252@N03,"ice piece on frozen Maunzenweiher, Frankfurt city forest"
456,53500711786,https://live.staticflickr.com/65535/53500711786_93677491a1_c.jpg,50.148272,8.642677,145451252@N03,"pollen coming soon, Niddapark, Frankfurt"
457,53500589736,https://live.staticflickr.com/65535/53500589736_1fe2e321df_c.jpg,50.151636,8.728477,145451252@N03,"sun going down behind Lohrberg, Frankfurt"
458,53499536565,https://live.staticflickr.com/65535/53499536565_65991c428c_c.jpg,50.154405,8.709355,145451252@N03,Frankfurt city behind Heiligenstock
459,53499536370,https://live.staticflickr.com/65535/53499536370_f939b33cb5_c.jpg,50.155233,8.710061,145451252@N03,"winter trees and city silhouette, Heiligenstock, Frankfurt"
460,53497662192,https://live.staticflickr.com/65535/53497662192_6594cbd709_c.jpg,50.115377,8.701257,22278785@N07,PK5_3360
461,53498831739,https://live.staticflickr.com/65535/53498831739_a8da9d2505_c.jpg,50.154600,8.715922,145451252@N03,"dropping from needles, Heiligenstock, Frankfurt"
462,53498831579,https://live.staticflickr.com/65535/53498831579_dd14f5b383_c.jpg,50.155188,8.716186,145451252@N03,"iced twigs again, Heiligenstock, Frankfurt"
463,53498526296,https://live.staticflickr.com/65535/53498526296_a1743be733_c.jpg,50.155188,8.716186,145451252@N03,"ice sculpture on branch, Heiligenstock, Frankfurt"
464,53498945815,https://live.staticflickr.com/65535/53498945815_fc19959f09_c.jpg,50.155188,8.716186,145451252@N03,"ice sculptures and light bubbles, Heiligenstock, Frankfurt"
465,53497641092,https://live.staticflickr.com/65535/53497641092_e2e0d0b2cc_c.jpg,50.154491,8.715774,145451252@N03,"backlight, Heiligenstock, Frankfurt"
466,53498496413,https://live.staticflickr.com/65535/53498496413_aef9ecb08f_c.jpg,50.154261,8.712516,145451252@N03,"frozen twig and night light 1, Heiligenstock, Frankfurt"
467,53498340051,https://live.staticflickr.com/65535/53498340051_f02b40a93b_c.jpg,50.154211,8.711233,145451252@N03,"iced rose hips at night 2, Heiligenstock, Frankfurt"
468,53497456902,https://live.staticflickr.com/65535/53497456902_27b9d9fe9c_c.jpg,50.154222,8.710977,145451252@N03,"iced rose hips at night 1, Heiligenstock, Frankfurt"
469,53498339601,https://live.staticflickr.com/65535/53498339601_62d0bcf2f4_c.jpg,50.154305,8.711097,145451252@N03,"iced rose hip at night, Heiligenstock, Frankfurt"
470,53489095698,https://live.staticflickr.com/65535/53489095698_8dcd335b1f_c.jpg,50.112377,8.672343,59238173@N07,"Panoramic View from Main Tower, Frankfurt, Germany"
471,53489360000,https://live.staticflickr.com/65535/53489360000_cd1886710c_c.jpg,50.112377,8.672343,59238173@N07,"Work, Frankfurt, Germany"
472,53496625576,https://live.staticflickr.com/65535/53496625576_d1ed28ffe2_c.jpg,50.154244,8.711652,145451252@N03,"frozen berries with painted bokeh, Heiligenstock, Frankfurt"
473,53496625491,https://live.staticflickr.com/65535/53496625491_9f70a11a81_c.jpg,50.154238,8.710872,145451252@N03,"rose hip bush covered with ice, snow, and ice needles at Heiligenstock, Frankfurt"
474,53497047370,https://live.staticflickr.com/65535/53497047370_a550142f1b_c.jpg,50.152750,8.710125,145451252@N03,"huge ice drops around small needles, Heiligenstock, Frankfurt"
475,53496924639,https://live.staticflickr.com/65535/53496924639_c650e15c0a_c.jpg,50.152591,8.709327,145451252@N03,"ice swirl, Heiligenstock, Frankfurt"
476,53496608943,https://live.staticflickr.com/65535/53496608943_b475377ebb_c.jpg,50.097479,8.682675,133903476@N07,Les mercenaires du rail
477,53496442141,https://live.staticflickr.com/65535/53496442141_f97003ebfc_c.jpg,50.154925,8.715436,145451252@N03,"ice drop, Heiligenstock, Frankfurt"
478,53496741835,https://live.staticflickr.com/65535/53496741835_d2c556fd35_c.jpg,50.154655,8.713322,145451252@N03,"hanging down, Heiligenstock, Frankfurt"
479,53496470923,https://live.staticflickr.com/65535/53496470923_d292b4eb53_c.jpg,50.154688,8.713383,145451252@N03,"iced autumn leaf, Heiligenstock, Frankfurt"
480,53495430737,https://live.staticflickr.com/65535/53495430737_01dfc5ed59_c.jpg,50.154866,8.715411,145451252@N03,"iced semen, Heiligenstock, Frankfurt"
481,53495086741,https://live.staticflickr.com/65535/53495086741_2f6775b47d_c.jpg,50.123311,8.680375,16854222@N05,A Blue Star
482,53494938568,https://live.staticflickr.com/65535/53494938568_1b502c87a7_c.jpg,50.111483,8.674392,59269150@N08,Wall With Face
483,53494448064,https://live.staticflickr.com/65535/53494448064_fc3325dcf4_c.jpg,50.155036,8.711391,145451252@N03,"ice on tree, Heiligenstock, Frankfurt"
484,53494146911,https://live.staticflickr.com/65535/53494146911_4235ab051f_c.jpg,50.155022,8.709249,145451252@N03,"Europaturm at twilight, Heiligenstock, Frankfurt"
485,53494146626,https://live.staticflickr.com/65535/53494146626_1f5bd5db6d_c.jpg,50.155263,8.709175,145451252@N03,"afterglow and snow on Heiligenstock 2, Frankfurt"
486,53494189133,https://live.staticflickr.com/65535/53494189133_67d752b402_c.jpg,50.126541,8.707652,133903476@N07,Saalburgstraße
487,53494305245,https://live.staticflickr.com/65535/53494305245_e9f842010e_c.jpg,50.107350,8.624227,86334611@N00,The bright moon
488,53492977047,https://live.staticflickr.com/65535/53492977047_63b6c11c51_c.jpg,50.117264,8.630954,24268798@N00,Dance Portrait
489,53529456917,https://live.staticflickr.com/65535/53529456917_a67368f53f_c.jpg,50.122094,8.657655,30779226@N06,2024_02 Palmengarten Frankfurt
490,53530783505,https://live.staticflickr.com/65535/53530783505_4a204bb705_c.jpg,50.122483,8.657005,30779226@N06,2024_02 Palmengarten Frankfurt
491,53530350561,https://live.staticflickr.com/65535/53530350561_60bb22e395_c.jpg,50.124455,8.653652,30779226@N06,2024_02 Palmengarten Frankfurt
492,53529456877,https://live.staticflickr.com/65535/53529456877_a8139fe433_c.jpg,50.124455,8.653652,30779226@N06,2024_02 Palmengarten Frankfurt
493,53530350491,https://live.staticflickr.com/65535/53530350491_530749c689_c.jpg,50.124480,8.653630,30779226@N06,2024_02 Palmengarten Frankfurt
494,53530668949,https://live.staticflickr.com/65535/53530668949_835ceff9a4_c.jpg,50.124502,8.653686,30779226@N06,2024_02 Palmengarten Frankfurt
495,53530350431,https://live.staticflickr.com/65535/53530350431_88048ff1e1_c.jpg,50.124502,8.653686,30779226@N06,2024_02 Palmengarten Frankfurt
496,53530350316,https://live.staticflickr.com/65535/53530350316_971946814e_c.jpg,50.123688,8.657163,30779226@N06,2024_02 Palmengarten Frankfurt
497,53517892629,https://live.staticflickr.com/65535/53517892629_ed090d047e_c.jpg,50.109438,8.674069,200055467@N06,"Frankfurt, Istanbul, Cappadocia"
498,53497047690,https://live.staticflickr.com/65535/53497047690_0f6a0519ec_c.jpg,50.154269,8.712800,145451252@N03,"milky ice because of fog on green and yellow leaves, Heiligenstock, Frankfurt"
499,53495734937,https://live.staticflickr.com/65535/53495734937_4e1b5fa8c5_c.jpg,50.152616,8.709416,145451252@N03,"frozen twigs, Heiligenstock, Frankfurt"
500,53483582935,https://live.staticflickr.com/65535/53483582935_484c5b91c8_c.jpg,50.109006,8.681130,72269510@N00,Frankfurt 0011
501,53483582810,https://live.staticflickr.com/65535/53483582810_a01e80856f_c.jpg,50.109006,8.681130,72269510@N00,Frankfurt 0014
502,53483474149,https://live.staticflickr.com/65535/53483474149_867de2a80a_c.jpg,50.109006,8.681130,72269510@N00,Frankfurt 0012
503,53483316208,https://live.staticflickr.com/65535/53483316208_7f89c2ca09_c.jpg,50.109006,8.681130,72269510@N00,Frankfurt 0024
504,53483473379,https://live.staticflickr.com/65535/53483473379_2934313588_c.jpg,50.109006,8.681130,72269510@N00,Frankfurt 0028
505,53482824465,https://live.staticflickr.com/65535/53482824465_0bedc5255a_c.jpg,50.112219,8.655059,146290272@N07,"Der ""neue"" Tunnel"
506,53482714574,https://live.staticflickr.com/65535/53482714574_6d3f454f1a_c.jpg,50.112453,8.654061,146290272@N07,Pt-Wagen vor der Skylinie
507,53482819315,https://live.staticflickr.com/65535/53482819315_08b4c0c419_c.jpg,50.109714,8.660295,146290272@N07,2 historische Bahnen
508,53482705894,https://live.staticflickr.com/65535/53482705894_992d2d40ef_c.jpg,50.136372,8.661441,70567540@N00,-imbiss_4665.jpg
509,53480851203,https://live.staticflickr.com/65535/53480851203_4140e6a2f3_c.jpg,50.108249,8.709679,22278785@N07,PK1_2756
510,53479803277,https://live.staticflickr.com/65535/53479803277_b67411a000_c.jpg,50.106432,8.700377,22278785@N07,PK1_2755
511,53479979045,https://live.staticflickr.com/65535/53479979045_0233587214_c.jpg,50.111166,8.682224,59269150@N08,Frankfurt Time Travel
512,53479715533,https://live.staticflickr.com/65535/53479715533_9efb04a0f1_c.jpg,50.111166,8.682224,59269150@N08,Urban Reflections
513,53478581539,https://live.staticflickr.com/65535/53478581539_107197271b_c.jpg,50.111422,8.681447,89647120@N02,"Paulskirche,Frankfurt a Main_DSC8464-501ND850"
514,53477708724,https://live.staticflickr.com/65535/53477708724_795ab12c7d_c.jpg,50.108861,8.703167,199889512@N05,Eurpean Central Bank Tower in Infrared
515,53476412932,https://live.staticflickr.com/65535/53476412932_a6c6f059f9_c.jpg,50.146605,8.759705,199986773@N08,Wanda & Loki
516,53477383433,https://live.staticflickr.com/65535/53477383433_6f1bd0bb94_c.jpg,50.111166,8.682224,59269150@N08,Monolith Of Glass
517,53477651205,https://live.staticflickr.com/65535/53477651205_1a15b234cf_c.jpg,50.111166,8.682224,59269150@N08,Monolith Of History
518,53475696287,https://live.staticflickr.com/65535/53475696287_37e7851717_c.jpg,50.110215,8.682065,142711940@N08,KS001024-Frankfurt gegen Rechts
519,53475696282,https://live.staticflickr.com/65535/53475696282_153cbcfb63_c.jpg,50.110215,8.682065,142711940@N08,KS001033-Frankfurt gegen Rechts
520,53475696222,https://live.staticflickr.com/65535/53475696222_d8fd04f077_c.jpg,50.110215,8.682065,142711940@N08,KS001001-Frankfurt defends Democracy
521,53475041157,https://live.staticflickr.com/65535/53475041157_4a2e55645e_c.jpg,50.117264,8.630954,24268798@N00,Winternallia
522,53475568379,https://live.staticflickr.com/65535/53475568379_7602e8b4fa_c.jpg,50.104580,8.662938,64157928@N00,25 - Bus station Frankfurt / Busbahnhof Frankfurt
523,53474479911,https://live.staticflickr.com/65535/53474479911_2226ed2991_c.jpg,50.110740,8.685035,52682187@N03,Steckrübensuppe mit Rucolaöl
524,53473261336,https://live.staticflickr.com/65535/53473261336_6c1f7bd2fc_c.jpg,50.107461,8.711872,15514374@N05,Wendemanöver / turning maneuver
525,53471862613,https://live.staticflickr.com/65535/53471862613_723e1e8dc3_c.jpg,50.124736,8.658872,70567540@N00,verkehrsübungsplatz_4619
526,53470813582,https://live.staticflickr.com/65535/53470813582_aa90aab042_c.jpg,50.125858,8.661180,70567540@N00,park_4611
527,53472090445,https://live.staticflickr.com/65535/53472090445_e155c6c07e_c.jpg,50.117264,8.630954,24268798@N00,Winternalia..
528,53470993040,https://live.staticflickr.com/65535/53470993040_88f3027627_c.jpg,50.111937,8.655638,34884355@N00,U-bahn station Festhalle/Messe
529,53470570386,https://live.staticflickr.com/65535/53470570386_50c4cfc42f_c.jpg,50.109357,8.674682,34884355@N00,Advertisement
530,53470992985,https://live.staticflickr.com/65535/53470992985_d58b26aec1_c.jpg,50.113698,8.679219,34884355@N00,Map public transport Frankfurt
531,53470887584,https://live.staticflickr.com/65535/53470887584_b41e968e47_c.jpg,50.110746,8.683640,34884355@N00,U-bahn station Dom/Römer
532,53470992935,https://live.staticflickr.com/65535/53470992935_084e2c8f54_c.jpg,50.113698,8.679219,34884355@N00,S-Bahn station Hauptwache
533,53470327196,https://live.staticflickr.com/65535/53470327196_471c00ed68_c.jpg,50.118213,8.680511,145451252@N03,"ancient street lamp, Frankfurt"
534,53469425157,https://live.staticflickr.com/65535/53469425157_eaa6d20cb7_c.jpg,50.118461,8.683388,145451252@N03,"watching you, Frankfurt"
535,53470749035,https://live.staticflickr.com/65535/53470749035_15228b5a5e_c.jpg,50.089222,8.732283,145451252@N03,late afternoon at Frankfurt city forest
536,53470644134,https://live.staticflickr.com/65535/53470644134_94b9ca16e1_c.jpg,50.088777,8.731544,145451252@N03,"cut branch, Frankfurt city forest"
537,53470748085,https://live.staticflickr.com/65535/53470748085_93ea275a29_c.jpg,50.117491,8.676302,145451252@N03,"natural chaos and straight architecture, Frankfurt"
538,53469347632,https://live.staticflickr.com/65535/53469347632_1c09aa7825_c.jpg,50.117791,8.689283,145451252@N03,"Farrer's viburnum (Viburnum farreri | Winterschneeball oder Duftschneeball) 3, Frankfurt"
539,53470567879,https://live.staticflickr.com/65535/53470567879_b4504814ac_c.jpg,50.118791,8.681208,145451252@N03,"weathered, Frankfurt"
540,53470247281,https://live.staticflickr.com/65535/53470247281_7a4cc3d022_c.jpg,50.117797,8.689263,145451252@N03,"Farrer's viburnum (Viburnum farreri | Winterschneeball oder Duftschneeball) 2, Frankfurt"
541,53469347267,https://live.staticflickr.com/65535/53469347267_d26068c07d_c.jpg,50.117797,8.689263,145451252@N03,"Farrer's viburnum (Viburnum farreri | Winterschneeball oder Duftschneeball) 1, Frankfurt"
542,53469846096,https://live.staticflickr.com/65535/53469846096_4cf6923cd3_c.jpg,50.122650,8.669313,70567540@N00,-windschutzscheibe_4603.jpg
543,53465978328,https://live.staticflickr.com/65535/53465978328_34c04cf62f_c.jpg,50.114427,8.681505,22278785@N07,PK1_2750
544,53465405053,https://live.staticflickr.com/65535/53465405053_84d7312ba2_c.jpg,50.089716,8.733269,145451252@N03,"broken long time before, Frankfurt city forest"
545,53465404838,https://live.staticflickr.com/65535/53465404838_7cd448f89f_c.jpg,50.089250,8.737563,145451252@N03,"Pia watching, Frankfurt city forest"
546,53464357777,https://live.staticflickr.com/65535/53464357777_567bb5478d_c.jpg,50.119413,8.694741,145451252@N03,"snowball (Viburnum davidi | Immergrüner Kissenschneeball) and beautiful background bokeh, Frankfurt"
547,53465267206,https://live.staticflickr.com/65535/53465267206_81c738d881_c.jpg,50.117002,8.696097,145451252@N03,"beautiful street art, Frankfurt"
548,53465678560,https://live.staticflickr.com/65535/53465678560_bdae2d7a5c_c.jpg,50.123291,8.680475,16854222@N05,Gently Competing Blues
549,53465661800,https://live.staticflickr.com/65535/53465661800_ed787a3f83_c.jpg,50.113544,8.696300,145451252@N03,"old city and new city, Frankfurt"
550,53465661675,https://live.staticflickr.com/65535/53465661675_6fa2db95c5_c.jpg,50.112658,8.696525,145451252@N03,"winter jasmine | Jasminum nudiflorum | Winterjasmin, Frankfurt"
551,53465661575,https://live.staticflickr.com/65535/53465661575_ccc8746206_c.jpg,50.107902,8.697972,145451252@N03,"when doves shit, Frankfurt"
552,53465237471,https://live.staticflickr.com/65535/53465237471_effa688ff2_c.jpg,50.111108,8.698675,145451252@N03,"dominant ECB, Frankfurt"
553,53464327167,https://live.staticflickr.com/65535/53464327167_6d6f479338_c.jpg,50.108133,8.696558,145451252@N03,"old metal at Main shore 1, Frankfurt"
554,53465178395,https://live.staticflickr.com/65535/53465178395_e0a4d730bb_c.jpg,50.100763,8.666979,63578291@N05,Bunte Buswelt - Frankfurt am Main
555,53463012337,https://live.staticflickr.com/65535/53463012337_c0bddee240_c.jpg,50.105758,8.698811,52682187@N03,Heute raus?
556,53464142925,https://live.staticflickr.com/65535/53464142925_c3f3cee116_c.jpg,50.107561,8.688511,133903476@N07,"Que d’eau, que d’eau !"
557,53463610248,https://live.staticflickr.com/65535/53463610248_dbea5ff903_c.jpg,50.100337,8.667644,63578291@N05,Bunte Buswelt - Frankfurt am Main
558,53463472696,https://live.staticflickr.com/65535/53463472696_c80a9448c2_c.jpg,50.100763,8.666979,63578291@N05,Bunte Buswelt - Frankfurt am Main
559,53463654620,https://live.staticflickr.com/65535/53463654620_fcc53b74a4_c.jpg,50.161644,8.624766,70567540@N00,-eis_4536.jpg
560,53463641515,https://live.staticflickr.com/65535/53463641515_ec17828da8_c.jpg,50.163783,8.621391,70567540@N00,-park_4528.jpg
561,53463101371,https://live.staticflickr.com/65535/53463101371_3ecd6de7c2_c.jpg,50.101705,8.698607,133903476@N07,Ansicht vom Mühlberg aus
562,53463397429,https://live.staticflickr.com/65535/53463397429_4efd1ab39e_c.jpg,50.123291,8.680475,16854222@N05,In Full Bloom
563,53461928451,https://live.staticflickr.com/65535/53461928451_00c3dfed8c_c.jpg,50.119480,8.701075,145451252@N03,"great art, Naxos, Frankfurt"
564,53462340920,https://live.staticflickr.com/65535/53462340920_ef73679994_c.jpg,50.119525,8.700861,145451252@N03,"another funny cartoon graffiti, Naxos, Frankfurt"
565,53462241089,https://live.staticflickr.com/65535/53462241089_9fb556e16f_c.jpg,50.119650,8.700672,145451252@N03,"backyard of Naxos, Frankfurt"
566,53462059558,https://live.staticflickr.com/65535/53462059558_1e52e2d460_c.jpg,50.118811,8.700955,145451252@N03,"beautiful building, part of Naxos, Frankfurt"
567,53459771669,https://live.staticflickr.com/65535/53459771669_b287f0a87b_c.jpg,50.125202,8.657877,70567540@N00,-gebäude_4491.jpg
568,53459872690,https://live.staticflickr.com/65535/53459872690_34b15a740b_c.jpg,50.121197,8.641947,70567540@N00,-brache_4492.jpg
569,53459137528,https://live.staticflickr.com/65535/53459137528_e5115f8044_c.jpg,50.111386,8.647956,22197839@N06,P1050293
570,53459137533,https://live.staticflickr.com/65535/53459137533_75ebca248f_c.jpg,50.111386,8.647956,22197839@N06,P1050246
571,53458000072,https://live.staticflickr.com/65535/53458000072_14032937db_c.jpg,50.123291,8.680475,16854222@N05,Fridays For Peace 🇺🇦 🇮🇱
572,53459076299,https://live.staticflickr.com/65535/53459076299_a65d0abf6b_c.jpg,50.157177,8.627080,15514374@N05,Prisma abstract
573,53458418509,https://live.staticflickr.com/65535/53458418509_2dcdb9c162_c.jpg,50.143613,8.716355,145451252@N03,"chasin' Pia, Huthpark, Frankfurt"
574,53457181047,https://live.staticflickr.com/65535/53457181047_f1c7546b89_c.jpg,50.143613,8.716355,145451252@N03,"bodycheck, Huthpark, Frankfurt"
575,53458517425,https://live.staticflickr.com/65535/53458517425_a3548296f2_c.jpg,50.142708,8.716022,145451252@N03,"dogs' gang, Huthpark, Frankfurt"
576,53458232888,https://live.staticflickr.com/65535/53458232888_cc2a8e996d_c.jpg,50.143144,8.712622,145451252@N03,"Oops! Huthpark, Frankfurt"
577,53458517080,https://live.staticflickr.com/65535/53458517080_5753634f29_c.jpg,50.141661,8.714197,145451252@N03,"we want snacks! Huthpark, Frankfurt"
